11,0.44186854,-0.89437973,0.06954950,1.39599514,0.03374658,-0.06090163,-0.99757314,-0.51349849,0.89644486,0.44314328,0.00327173,-6.46401930,0.10807793,0.39197707,-0.91360450,-2.19439411,-0.99411857,0.03624246,-0.10205300,-0.67536247,-0.00689114,0.91926086,0.39358866,-3.41968966
12,0.67956436,-0.73113388,0.06029579,0.74727052,0.03150770,-0.05302653,-0.99809593,-0.53645676,0.73293900,0.68017024,-0.01299860,-5.89431953,0.10815406,0.39206523,-0.91355765,-2.19439602,-0.99411041,0.03630115,-0.10211143,-0.67531610,-0.00687112,0.91922092,0.39368221,-3.41963387
13,0.89515811,-0.44308078,0.04869715,0.70801455,0.03882128,-0.03133814,-0.99875468,-0.53875113,0.44405508,0.89593381,-0.01085163,-5.86387920,0.10841475,0.39210334,-0.91351038,-2.19463134,-0.99408132,0.03631344,-0.10239016,-0.67519212,-0.00697479,0.91920418,0.39371949,-3.41973305
14,0.13475856,-0.98900104,0.06096858,0.68787169,0.00507167,-0.06084061,-0.99813461,-0.53964150,0.99086553,0.13481642,-0.00318293,-5.80936003,0.10799263,0.39196110,-0.91362143,-2.19453096,-0.99412948,0.03642629,-0.10188136,-0.67527503,-0.00665366,0.91926038,0.39359379,-3.42003989
15,0.21141832,-0.91157770,0.35260230,0.41514301,0.53893518,-0.19223280,-0.82011920,0.37252066,0.81538409,0.36341801,0.45063975,-5.31126356,0.10813837,0.39169797,-0.91371703,-2.19483972,-0.99411249,0.03630554,-0.10208951,-0.67518061,-0.00681524,0.91937733,0.39331785,-3.42052007
16,0.15253262,-0.98829836,0.00044911,0.44472611,0.42067441,0.06451508,-0.90491486,0.39053077,0.89429688,0.13821799,0.42559245,-5.32242393,0.10779887,0.39222625,-0.91353053,-2.19459248,-0.99415052,0.03638333,-0.10169099,-0.67500645,-0.00664857,0.91914898,0.39385399,-3.42071652
17,0.43888903,-0.79175901,-0.42484605,0.47535530,-0.16991521,0.39115530,-0.90450341,0.38315734,0.88232946,0.46916443,0.03714187,-5.27369213,0.10830358,0.39205390,-0.91354483,-2.19428229,-0.99409622,0.03664733,-0.10212577,-0.67522407,-0.00655981,0.91921204,0.39370832,-3.42054319
18,0.70599306,-0.40009975,-0.58437490,0.46232846,-0.68225634,-0.16285509,-0.71274441,0.35839781,0.19000044,0.90188605,-0.38794515,-5.22994375,0.10794082,0.39203042,-0.91359782,-2.19481492,-0.99413323,0.03615962,-0.10193971,-0.67518336,-0.00692810,0.91924137,0.39363351,-3.42016721
19,0.73089737,-0.64782536,0.21473542,0.42493218,-0.23852120,-0.53726250,-0.80898499,0.29493141,0.63945031,0.54006606,-0.54720384,-5.26181602,0.10807348,0.39213264,-0.91353828,-2.19462395,-0.99412048,0.03645309,-0.10195920,-0.67513084,-0.00668021,0.91918617,0.39376667,-3.42006326
20,0.64591712,-0.75881475,0.08361363,0.48541248,-0.00292731,-0.11198796,-0.99370527,0.10084229,0.76340193,0.64160651,-0.07455624,-5.29968786,0.10785470,0.39212471,-0.91356754,-2.19463491,-0.99414378,0.03630175,-0.10178589,-0.67516011,-0.00674864,0.91919553,0.39374360,-3.42026663
21,-0.10328907,-0.97112989,0.21503063,0.89067894,0.36257076,-0.23807289,-0.90103483,0.32780966,0.92621481,-0.01510321,0.37669358,-3.71288157,0.10845154,0.39217791,-0.91347402,-2.19464517,-0.99407846,0.03649103,-0.10235472,-0.67523605,-0.00680762,0.91916537,0.39381307,-3.42005658
22,-0.36938000,-0.67175829,0.64210534,0.86966640,0.59466201,-0.70184237,-0.39216647,0.20007375,0.71409774,0.23697719,0.65871561,-3.72923493,0.10805017,0.39197728,-0.91360772,-2.19441938,-0.99412251,0.03635565,-0.10197433,-0.67506999,-0.00675679,0.91925627,0.39360163,-3.42054152
23,0.39890078,-0.64404213,0.65275413,0.89570957,-0.31297803,-0.76471847,-0.56324995,0.22251004,0.86192977,0.02038318,-0.50661784,-3.85747266,0.10833741,0.39207873,-0.91353017,-2.19428468,-0.99409145,0.03650738,-0.10222273,-0.67502618,-0.00672874,0.91920704,0.39371717,-3.42078090
24,0.30718839,-0.95109451,-0.03247330,0.91264272,-0.85079563,-0.25918561,-0.45713201,0.34241459,0.42635912,0.16805381,-0.88880587,-3.82190633,0.10829230,0.39158401,-0.91374767,-2.19450593,-0.99409664,0.03647418,-0.10218393,-0.67507821,-0.00668537,0.91941917,0.39322221,-3.42067218
25,0.11051177,-0.97518277,0.19184832,0.84132272,0.06295512,-0.18577455,-0.98057359,0.47230327,0.99187893,0.12044279,0.04086244,-3.77415895,0.10839380,0.39175233,-0.91366351,-2.19419575,-0.99408489,0.03644160,-0.10230964,-0.67496026,-0.00678465,0.91934878,0.39338508,-3.42083478
26,0.99270850,0.11868393,0.02107009,-1.91758871,0.06969989,-0.42256537,-0.90364844,0.25115010,-0.09834506,0.89852810,-0.42775649,-4.96591187,0.10815925,0.39219204,-0.91350263,-2.19445181,-0.99411023,0.03636315,-0.10209154,-0.67509460,-0.00682163,0.91916442,0.39381507,-3.42106867
27,0.65675712,-0.04005528,0.75303763,-1.90342164,0.65092969,-0.47406322,-0.59292048,0.22137810,0.38073704,0.87957931,-0.28527123,-4.99624014,0.10831047,0.39200640,-0.91356438,-2.19416833,-0.99409294,0.03629513,-0.10228372,-0.67501706,-0.00693792,0.91924626,0.39362192,-3.42065477
28,0.55578017,-0.55987519,0.61453086,-1.85488534,0.31684595,-0.54076135,-0.77922136,0.23246790,0.76858121,0.62778735,-0.12315029,-5.03171015,0.10821126,0.39179114,-0.91366845,-2.19418597,-0.99410564,0.03648757,-0.10209166,-0.67490667,-0.00666104,0.91933042,0.39343011,-3.42088079
29,0.63529861,0.07712738,-0.76840556,-1.95514548,-0.66949272,-0.44095227,-0.59777981,0.24631114,-0.38493532,0.89421058,-0.22850016,-5.00039148,0.10847248,0.39168641,-0.91368240,-2.19462228,-0.99407744,0.03661966,-0.10231853,-0.67503756,-0.00661801,0.91936982,0.39333883,-3.42051601
30,0.12026243,-0.09358828,-0.98832089,-1.92889214,-0.85466272,-0.51625019,-0.05511254,0.27736992,-0.50506294,0.85130900,-0.14207195,-4.97779274,0.10830715,0.39223683,-0.91346586,-2.19466066,-0.99409401,0.03641579,-0.10223031,-0.67503154,-0.00683389,0.91914320,0.39386433,-3.42078638
