0,-0.61118615,-0.78957736,0.05494690,-0.95237911,-0.01703052,-0.05628709,-0.99826938,-0.58334106,0.79130369,-0.61106414,0.02095493,-2.49940562,0.11180589,0.39499295,-0.91185528,-2.19257021,-0.99367636,0.03489911,-0.10672086,-0.67507643,-0.01033103,0.91802108,0.39639705,-3.41922688
1,-0.91715741,-0.39526480,0.05087390,-0.94201410,-0.03777105,-0.04086650,-0.99845046,-0.58346468,0.39673135,-0.91765773,0.02255139,-2.46045995,0.11151144,0.39459753,-0.91206253,-2.19234395,-0.99371070,0.03484508,-0.10641852,-0.67464691,-0.01021157,0.91819316,0.39600140,-3.42003036
2,0.06686258,-0.99523902,0.07091375,-0.84446657,0.00383209,-0.07081615,-0.99748206,-0.58071059,0.99775487,0.06696600,-0.00092113,-2.61402583,0.11114170,0.39482775,-0.91200799,-2.19254208,-0.99375468,0.03495697,-0.10597015,-0.67507380,-0.00995889,0.91808993,0.39624709,-3.41923904
3,-0.58322406,-0.81010425,0.05984026,-0.47103402,-0.02687564,-0.05438258,-0.99815845,-0.56488150,0.81186664,-0.58375823,0.00994511,-2.51064730,0.11074276,0.39452499,-0.91218758,-2.19283080,-0.99380141,0.03496263,-0.10552949,-0.67520922,-0.00974152,0.91821986,0.39595130,-3.41937399
4,-0.17685443,-0.98199403,0.06641021,-0.47920722,-0.00829647,-0.06598406,-0.99778622,-0.56475776,0.98420209,-0.17701384,0.00352246,-2.45522261,0.11057507,0.39422131,-0.91233915,-2.19321585,-0.99381769,0.03463718,-0.10548352,-0.67522752,-0.00998297,0.91836262,0.39561409,-3.41994858
5,-0.89020115,-0.45336676,0.04472760,-0.42053917,-0.02919922,-0.04119705,-0.99872434,-0.56148869,0.45463103,-0.89037150,0.02343565,-2.53201318,0.11062891,0.39377773,-0.91252416,-2.19343376,-0.99381769,0.03517736,-0.10530452,-0.67559248,-0.00936635,0.91853237,0.39523485,-3.41933441
6,-0.34875682,-0.93551630,0.05637411,0.58658230,-0.00637208,-0.05778253,-0.99830890,-0.52540970,0.93719161,-0.34852621,0.01419083,-2.44619131,0.10987224,0.39275193,-0.91305751,-2.19336343,-0.99390405,0.03499830,-0.10454635,-0.67501390,-0.00910530,0.91897827,0.39420304,-3.41848230
7,0.16168113,-0.98485261,0.06264695,0.58263046,0.01718703,-0.06066239,-0.99801040,-0.52450246,0.98669338,0.16243619,0.00711870,-2.44450951,0.10992650,0.39271286,-0.91306782,-2.19372511,-0.99389482,0.03469480,-0.10473515,-0.67562675,-0.00945211,0.91900647,0.39412913,-3.41839075
8,-0.80103678,-0.59612668,0.05452681,0.64021444,-0.03155049,-0.04891792,-0.99830437,-0.52184355,0.59778315,-0.80139887,0.02037692,-2.55914855,0.10996664,0.39270106,-0.91306806,-2.19357634,-0.99389213,0.03488557,-0.10469691,-0.67557347,-0.00926166,0.91900432,0.39413872,-3.41878247
9,-0.50140321,-0.86347520,0.05482278,1.29603982,-0.01500964,-0.05467296,-0.99839151,-0.49430430,0.86508358,-0.50141954,0.01445270,-2.11924887,0.10977359,0.39299679,-0.91296405,-2.19383287,-0.99391139,0.03463658,-0.10459687,-0.67556196,-0.00948426,0.91888732,0.39440614,-3.41800356
